⸮⸮⸮Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
a/g:	16148	-4292	1736	-370	-763	-1082
a/g:	16204	-4216	1936	-365	-649	-925
a/g:	16400	-4144	2020	-385	-579	-754
a/g:	16320	-4260	2308	-416	-857	-671
a/g:	16044	-4280	2028	-407	-1155	-798
a/g:	16088	-4276	1936	-264	-1297	-1017
a/g:	16472	-4104	1616	-256	-1114	-1015
a/g:	16648	-4068	1412	-169	-735	-895
a/g:	16280	-4140	1796	-116	-866	-877
a/g:	16276	-4112	1824	39	-1296	-921
a/g:	16412	-3980	1764	124	-1467	-953
a/g:	16736	-3816	1580	152	-1366	-770
a/g:	16892	-3836	1568	160	-1153	-576
a/g:	16704	-4052	1592	217	-1052	-509
a/g:	16576	-3720	1720	164	-999	-470
a/g:	15920	-3956	2060	94	-1289	-382
a/g:	16796	-3796	1760	-19	-1106	-287
a/g:	16844	-3776	1624	-110	-1089	-244
a/g:	16920	-3748	1856	-149	-1154	-186
a/g:	16784	-3692	1548	-151	-1039	-156
a/g:	16800	-3440	1212	-122	-870	-89
a/g:	16600	-3608	1388	-93	-636	-64
a/g:	16556	-3376	1232	-88	-443	-92
a/g:	16448	-3316	1332	-100	-430	-124
a/g:	16428	-3352	1380	-107	-654	-152
a/g:	16436	-3460	1224	-106	-807	-125
a/g:	16476	-3648	1208	-179	-815	-75
a/g:	16448	-3588	1280	-201	-629	-69
a/g:	16420	-3472	1172	-179	-282	5
a/g:	16268	-3568	1256	-188	-53	58
a/g:	16148	-3604	1396	-334	-107	41
a/g:	16324	-3588	1412	-374	-189	44
a/g:	16276	-3740	1148	-288	-61	24
a/g:	16244	-3488	1184	-262	188	42
a/g:	16024	-3608	1232	-233	400	35
a/g:	16224	-3428	1352	-236	400	34
a/g:	16184	-3556	1236	-176	210	113
a/g:	16048	-3436	1436	-155	263	334
a/g:	16172	-3296	1384	-243	174	342
a/g:	16052	-3496	1244	-225	213	406
a/g:	16180	-3524	1216	-212	274	628
a/g:	16196	-3464	1384	-223	181	898
a/g:	16044	-3524	1332	-153	191	1112
a/g:	16108	-3600	1324	-167	58	1267
a/g:	16164	-3832	1424	-182	-353	1331
a/g:	16396	-4076	1400	-225	-369	1376
a/g:	16712	-4056	1352	-180	-435	1319
a/g:	16552	-4220	1340	-240	-323	1157
a/g:	16332	-4324	1192	-194	1	1041
a/g:	16536	-4232	1140	-146	1	847
a/g:	16420	-4464	1364	-133	-88	791
a/g:	16528	-4368	1524	-210	-88	768
a/g:	16736	-4512	1488	-207	-87	784
a/g:	16848	-4472	1508	-238	45	844
a/g:	17020	-4436	1556	-330	89	983
a/g:	17060	-4276	1652	-439	101	1099
a/g:	17000	-4300	1408	-505	208	1212
a/g:	16916	-4224	1024	-518	592	1330
a/g:	16692	-4232	1320	-523	928	1361
a/g:	16516	-4260	1288	-521	952	1352
a/g:	16520	-4344	1476	-398	1009	1417
a/g:	16548	-4316	1412	-331	1098	1417
a/g:	16764	-4296	1464	-326	1280	1574
a/g:	16544	-4288	1516	-388	1543	1794
a/g:	16664	-4392	1396	-407	1803	2047
a/g:	16540	-4348	1440	-425	2091	2312
a/g:	16228	-4284	1676	-470	2252	2558
a/g:	15764	-4476	1932	-478	1077	1925
a/g:	16196	-4424	1492	-390	872	1789
a/g:	16392	-4512	1320	-470	1086	1829
a/g:	16356	-4624	1272	-443	1197	1996
a/g:	16132	-4504	1372	-382	1141	1923
a/g:	16480	-4604	1368	-162	912	2015
a/g:	16392	-5008	2096	-273	1234	2122
a/g:	15700	-5412	2428	-648	1807	2139
a/g:	16104	-5312	2240	-833	1953	2081
a/g:	17428	-4748	1392	-712	301	2646
a/g:	17692	-5180	988	-360	-316	3203
a/g:	17200	-5052	1564	-233	-530	3761
a/g:	16552	-4992	1720	-137	-793	3912
a/g:	15900	-4848	2284	-264	-69	3718
a/g:	16484	-5108	1772	-378	469	3582
a/g:	16876	-5140	1796	-307	274	3685
a/g:	17024	-5464	1376	-245	43	4015
a/g:	16796	-5512	1212	-87	120	4298
a/g:	16900	-5284	1072	64	612	4575
a/g:	17236	-5332	1892	131	509	4948
a/g:	16828	-5976	2296	54	544	5265
a/g:	17344	-6308	2188	-89	840	5115
a/g:	17912	-5852	1980	-319	1592	5518
a/g:	17868	-5868	1888	-440	2392	6233
a/g:	17720	-5988	1864	-466	3118	6754
a/g:	17536	-5996	1752	-510	3430	7284
a/g:	17244	-5916	2020	-531	3037	7894
a/g:	16852	-6348	2200	-581	2297	8408
a/g:	16440	-6352	2740	-675	1629	8862
a/g:	16160	-6240	2744	-807	1538	9235
a/g:	16616	-6132	2296	-976	1689	9605
a/g:	16684	-6780	2556	-1107	1873	10003
a/g:	17088	-6564	1780	-1093	2946	10440
a/g:	17152	-7292	3240	-1376	4083	11031
a/g:	16384	-8700	2884	-1791	4201	11802
a/g:	15836	-7928	4868	-2224	4131	12404
a/g:	14236	-7676	2936	-2780	3432	12659
a/g:	14800	-7408	1324	-2966	2531	12651
a/g:	13428	-8556	4256	-3261	2358	12625
a/g:	14196	-8284	3024	-3557	3148	12486
a/g:	14588	-8692	2200	-3591	4367	12578
a/g:	15068	-8960	2340	-3656	5276	12885
a/g:	14484	-9152	2940	-3846	6023	13199
a/g:	13468	-9256	2824	-4069	5970	13336
a/g:	12328	-9556	3604	-4370	6066	13296
a/g:	11984	-10056	2968	-4653	6072	13076
a/g:	11952	-10360	3552	-4982	6449	12773
a/g:	10980	-10428	2728	-5163	6692	12386
a/g:	11592	-10568	2236	-5235	6879	12095
a/g:	11588	-11124	2252	-5212	6349	12128
a/g:	11236	-11524	3680	-5166	5474	12217
a/g:	11672	-11668	3220	-5212	4654	12304
a/g:	11672	-11484	2936	-5228	4396	12442
a/g:	11916	-11488	3156	-5340	4917	12586
a/g:	12380	-11636	2412	-5430	6093	12876
a/g:	11636	-12208	1768	-5378	7297	13177
a/g:	11156	-12564	1880	-5300	7566	13577
a/g:	10304	-12792	1900	-5132	6532	13938
a/g:	9100	-12888	2460	-4965	4846	14140
a/g:	8888	-12580	2444	-4804	3494	14247
a/g:	7604	-12652	1832	-4697	3288	14187
a/g:	7164	-13568	2436	-4612	2735	13706
a/g:	5816	-13800	2428	-4339	1729	13288
a/g:	5708	-13584	1756	-4133	943	12817
a/g:	6216	-13136	-1156	-3790	1403	12379
a/g:	5584	-14152	-1556	-2817	1078	12169
a/g:	5152	-15136	432	-1588	1113	11985
a/g:	9516	-15076	1076	-1147	1393	12347
a/g:	7504	-16000	2360	-1129	1340	12536
a/g:	6644	-14760	2624	-902	980	12781
a/g:	3388	-15176	-3952	-612	-774	11546
a/g:	3276	-15112	3004	-848	-2795	11161
a/g:	3008	-15096	3576	-1086	-1872	10561
a/g:	3536	-15524	2816	-1531	316	9917
a/g:	4072	-16408	4560	-2436	1100	9820
a/g:	5044	-15884	2992	-3236	1482	10299
a/g:	5476	-16192	3448	-4078	1089	11028
a/g:	4484	-15488	1568	-4179	566	11848
a/g:	3836	-15100	12	-3404	1076	12281
a/g:	2636	-15016	504	-2461	1248	11946
a/g:	2368	-15540	-24	-1561	1133	10944
a/g:	2304	-15472	540	-741	260	10120
a/g:	2064	-15788	848	-390	-950	9452
a/g:	2480	-15064	708	63	-1685	9046
a/g:	1900	-16072	860	549	-1880	8672
a/g:	2240	-16196	252	871	-1351	8105
a/g:	2752	-15956	652	1184	-694	7757
a/g:	2164	-15500	1084	1282	-486	7436
a/g:	2136	-16420	980	1249	-1178	6950
a/g:	1576	-16512	992	1756	-1301	6959
a/g:	1224	-16312	932	2049	-1935	6594
a/g:	1628	-15896	1416	2248	-2275	6513
a/g:	1852	-15820	1700	2399	-2418	6422
a/g:	-440	-17068	-1404	2375	-3078	6299
a/g:	1520	-16152	2004	2425	-2716	6213
a/g:	424	-16468	3372	2323	-3254	5982
a/g:	704	-16548	3156	2119	-3102	5784
a/g:	1040	-15720	3384	1940	-2698	5626
a/g:	1680	-16264	2268	1855	-3640	6016
a/g:	1400	-16312	1848	1892	-2479	6009
a/g:	764	-16264	2832	1666	-1409	5993
a/g:	156	-16732	3456	1207	-1058	5809
a/g:	-1044	-16076	3196	574	-1280	5447
a/g:	-760	-16508	3940	-336	-2275	5027
a/g:	-500	-15876	3092	-1438	-1783	4766
a/g:	548	-15600	2796	-2515	-466	4986
a/g:	304	-16012	2216	-3417	970	5229
a/g:	-772	-16448	2700	-4022	2064	4913
a/g:	5028	-14056	9092	-4918	-432	4344
a/g:	-1404	-16136	3668	-5549	1680	3344
a/g:	-2332	-16808	2296	-6121	1432	2529
a/g:	-1068	-16448	2516	-6431	1505	1750
a/g:	-944	-16308	692	-6576	1498	1193
a/g:	92	-16448	1812	-6500	1460	905
a/g:	0	-16592	1492	-6029	2099	831
a/g:	-236	-18148	1108	-4831	1980	1096
a/g:	-724	-17264	416	-3490	1570	1386
a/g:	-1324	-17216	820	-2173	1312	1688
a/g:	-1560	-16780	-552	-1208	721	1847
a/g:	-1532	-16420	432	-683	-208	1964
a/g:	-1548	-16456	1108	-483	-733	2016
a/g:	-820	-15924	588	-363	-1357	2118
a/g:	-428	-16060	356	-256	-1697	2500
a/g:	-372	-15732	428	-134	-1448	2877
a/g:	-552	-15928	164	121	-1321	3196
a/g:	-1864	-16600	332	546	-1143	3139
a/g:	-3572	-16588	1908	818	-1684	2434
a/g:	-7188	-17952	-15552	537	102	1967
a/g:	-4088	-16744	-2868	1550	-3627	2563
a/g:	-32	-17808	3548	1583	-805	2192
a/g:	-2180	-17128	1696	1347	-1555	2042
a/g:	-1672	-16572	1924	1532	-1786	1693
a/g:	-1684	-16320	332	1404	-1322	1618
a/g:	-1532	-16528	1876	1402	-972	1445
a/g:	-1552	-16652	1068	1310	-198	1411
a/g:	-1800	-16496	1364	1149	506	1195
a/g:	-2200	-16620	2264	1010	475	1052
a/g:	-2232	-16200	2328	720	127	824
a/g:	-1824	-16452	2336	525	-80	704
a/g:	-1552	-16236	1868	347	-216	612
a/g:	-1368	-16400	1536	288	-229	617
a/g:	-1100	-16448	1264	275	-165	686
a/g:	-1132	-16616	1340	279	149	812
a/g:	-1128	-16436	1416	266	350	878
a/g:	-1184	-16368	1684	208	405	992
a/g:	-1300	-16188	1632	191	313	1078
a/g:	-1188	-16312	1580	140	257	1175
a/g:	-1884	-16344	1684	149	2	1212
a/g:	-1396	-16412	1500	125	146	1270
a/g:	-1388	-16328	1692	112	172	1278
a/g:	-1640	-16256	1312	79	466	1312
a/g:	-1556	-16240	1284	111	662	1363
a/g:	-1524	-16384	1412	147	731	1433
a/g:	-1696	-16472	1380	195	666	1419
a/g:	-1868	-16684	1912	234	450	1397
a/g:	-2232	-16456	2104	120	442	1224
a/g:	-2248	-16248	1840	-22	575	1076
a/g:	-2316	-16324	1652	-108	365	999
a/g:	-2040	-16264	1528	-86	160	945
a/g:	-2060	-16312	1548	-61	100	886
a/g:	-2156	-16284	1296	-35	147	826
a/g:	-2360	-16460	1240	20	107	727
a/g:	-2484	-16484	1572	49	-115	586
a/g:	-2444	-16296	1504	35	-220	484
a/g:	-2308	-16228	1508	9	-175	358
a/g:	-2180	-16232	1348	16	-96	296
a/g:	-2248	-16360	1244	95	34	248
a/g:	-2316	-16416	1296	123	98	165
a/g:	-2292	-16192	1504	101	104	134
a/g:	-2092	-16240	1688	70	-68	101
a/g:	-2008	-15844	-896	395	-1418	353
a/g:	-1580	-16980	1920	289	152	509
a/g:	-2456	-16340	1592	319	-345	446
a/g:	-2580	-16620	1800	298	-161	257
a/g:	-2368	-16424	1776	178	-368	135
a/g:	-2024	-16180	1804	153	-194	146
a/g:	-1856	-16300	1460	118	39	123
a/g:	-1864	-16256	1536	119	223	189
a/g:	-2184	-16228	1764	77	297	220
a/g:	-2416	-16340	1800	13	204	170
a/g:	-2268	-16344	2024	-66	77	111
a/g:	-2280	-16324	1948	-133	47	60
a/g:	-2300	-16424	1968	-187	-60	10
a/g:	-2240	-16360	2024	-194	-307	-6
a/g:	-2260	-16280	2116	-315	-221	-91
a/g:	-2196	-16228	1972	-439	-240	-130
a/g:	-2172	-16312	1920	-501	-220	-152
a/g:	-2040	-16388	1824	-595	-132	-150
a/g:	-1928	-16332	1452	-619	-29	-165
a/g:	-1852	-16312	1512	-581	111	-96
a/g:	-1916	-16264	1420	-574	194	-78
a/g:	-1988	-16312	1332	-552	269	-34
a/g:	-1984	-16296	1512	-543	259	-27
a/g:	-2376	-16308	1604	-522	-359	-109
a/g:	-1868	-16252	1636	-524	-133	-91
a/g:	-2088	-16428	1736	-529	-46	-95
a/g:	-2124	-16284	1416	-568	121	-124
a/g:	-2064	-16356	1380	-545	322	-132
a/g:	-2044	-16396	1340	-509	426	-110
a/g:	-2116	-16296	1392	-474	396	-129
a/g:	-2136	-16260	1472	-477	286	-130
a/g:	-1992	-16352	1268	-451	71	-140
a/g:	-1984	-16316	1196	-412	22	-116
a/g:	-1944	-16252	1276	-347	95	-91
a/g:	-1960	-16360	1224	-281	147	-44
a/g:	-1920	-16464	1072	-190	208	-23
a/g:	-1932	-16264	1268	-162	335	-1
a/g:	-2152	-16460	1348	-114	327	30
a/g:	-1860	-16312	1404	-101	509	63
a/g:	-2088	-16180	1420	-74	330	57
a/g:	-1988	-16240	1352	-66	227	79
a/g:	-2152	-16180	1312	-49	67	63
a/g:	-2196	-16268	1396	-79	-91	29
a/g:	-2052	-16300	1576	-87	-86	17
a/g:	-1980	-16284	1440	-67	-75	23
a/g:	-1932	-16268	1348	-46	-98	75
a/g:	-1860	-16320	1148	19	-35	120
a/g:	-1980	-16364	1276	61	75	145
a/g:	-2056	-16404	1304	69	106	154
a/g:	-2052	-16332	1504	41	92	176
a/g:	-2276	-16344	1572	16	43	154
a/g:	-2116	-16268	1640	-29	-57	118
a/g:	-2096	-16264	1488	-36	-23	80
a/g:	-2092	-16168	1476	-25	-52	110
a/g:	-2216	-16360	1336	-55	-58	101
a/g:	-2080	-16264	1444	-41	-53	141
a/g:	-2128	-16320	1376	-33	-13	146
a/g:	-2032	-16292	1448	-37	54	147
a/g:	-1968	-16240	1384	-41	117	160
a/g:	-1984	-16356	1376	-10	214	211
a/g:	-1992	-16336	1356	13	249	244
a/g:	-2020	-16344	1476	4	199	275
a/g:	-2120	-16328	1500	15	174	294
a/g:	-2140	-16340	1608	46	164	280
a/g:	-2276	-16404	1500	33	164	268
a/g:	-2368	-16380	1584	17	118	218
a/g:	-2328	-16372	1492	-18	62	173
a/g:	-2292	-16356	1416	-13	60	109
a/g:	-2280	-16252	1532	17	50	109
a/g:	-2380	-16304	1484	-14	33	94
a/g:	-2312	-16304	1620	20	3	68
a/g:	-2144	-16224	1504	1	31	41
a/g:	-2144	-16152	1348	30	51	61
a/g:	-2020	-16232	1228	61	100	103
a/g:	-2064	-16296	1524	105	100	151
a/g:	-2112	-16340	1348	123	76	163
a/g:	-2160	-16264	1632	103	45	166
a/g:	-2268	-16412	1824	71	-18	137
a/g:	-2304	-16400	1668	32	-55	101
a/g:	-2228	-16236	1584	-25	-114	96
a/g:	-2284	-16200	1392	-38	-207	78
a/g:	-2116	-16248	1520	-58	-153	80
a/g:	-2212	-16292	1620	-89	-94	107
a/g:	-2080	-16312	1380	-68	25	105
a/g:	-2120	-16280	1560	-90	149	116
a/g:	-2228	-16224	1656	-100	147	114
a/g:	-2348	-16388	1608	-141	115	115
a/g:	-2276	-16180	1612	-164	46	111
a/g:	-2360	-16216	1576	-203	72	65
a/g:	-2300	-16180	1532	-250	163	38
a/g:	-2316	-16300	1616	-279	177	41
a/g:	-2332	-16300	1492	-293	108	12
a/g:	-2188	-16336	1444	-285	53	44
a/g:	-2132	-16372	1500	-261	33	42
a/g:	-2116	-16416	1396	-247	-8	64
a/g:	-2624	-16388	1028	-246	-94	11
a/g:	-2296	-16276	1388	-189	-10	22
a/g:	-2196	-16360	1280	-174	146	8
a/g:	-2412	-16308	1452	-154	150	-16
a/g:	-2448	-16248	1280	-154	114	-33
a/g:	-2416	-16208	1656	-160	-18	-52
a/g:	-2396	-16236	1448	-135	-13	-62
a/g:	-2316	-16296	1420	-140	-18	-99
a/g:	-2252	-16312	1500	-95	34	-116
a/g:	-2256	-16188	1372	-77	-4	-98
a/g:	-2256	-16344	1344	-38	25	-100
a/g:	-2116	-16216	1372	-15	-7	-37
a/g:	-2116	-16172	1372	11	3	-11
a/g:	-2156	-16180	1360	34	59	25
a/g:	-2220	-16336	1324	15	65	30
a/g:	-2224	-16264	1364	36	51	43
a/g:	-2196	-16296	1588	22	-37	46
a/g:	-2244	-16340	1556	29	-78	51
a/g:	-2356	-16312	1644	17	-120	27
a/g:	-2288	-16288	1536	3	-77	20
a/g:	-2300	-16332	1432	-7	5	56
a/g:	-2264	-16272	1652	-15	93	34
a/g:	-2284	-16260	1644	-2	7	10
a/g:	-2368	-16356	1704	-12	-53	-9
a/g:	-2184	-16236	1608	-35	-75	-20
a/g:	-2244	-16200	1520	-51	-79	2
a/g:	-2328	-16336	1468	-55	-11	2
a/g:	-2252	-16316	1624	-62	14	-15
a/g:	-2284	-16324	1648	-79	-24	-8
a/g:	-2272	-16176	1716	-114	-54	6
a/g:	-2248	-16252	1612	-157	-33	-7
a/g:	-2140	-16164	1552	-148	49	25
a/g:	-2120	-16284	1508	-153	106	42
a/g:	-2368	-16216	1628	-141	85	43
a/g:	-2316	-16200	1468	-157	-16	54
a/g:	-2260	-16308	1604	-146	38	57
a/g:	-2332	-16344	1432	-147	56	21
a/g:	-2392	-16288	1668	-162	-40	-4
a/g:	-2364	-16184	1644	-196	-109	-19
a/g:	-2332	-16300	1512	-205	-99	-22
a/g:	-2312	-16244	1460	-205	-24	-37
a/g:	-2500	-16364	1512	-204	-76	-76
a/g:	-2428	-16300	1316	-189	-170	-114
a/g:	-2312	-16240	1536	-158	-256	-116
a/g:	-2172	-16220	1260	-119	-195	-94
a/g:	-2112	-16288	1296	-64	-1	-52
a/g:	-2172	-16420	1392	-53	147	-26
a/g:	-2248	-16184	1424	11	108	-4
a/g:	-2364	-16192	1532	12	-94	-13
a/g:	-2496	-16224	1644	11	-279	-30
a/g:	-2232	-16264	1428	-10	-280	-26
a/g:	-2272	-16376	1680	-36	-98	10
a/g:	-2104	-16288	1548	-25	49	54
a/g:	-2160	-16300	1564	-23	21	62
a/g:	-2208	-16316	1652	-65	4	93
a/g:	-2232	-16300	1592	-78	4	102
a/g:	-2196	-16228	1612	-99	87	158
a/g:	-2280	-16336	1504	-98	62	159
a/g:	-2372	-16336	1544	-67	88	157
a/g:	-2248	-16344	1400	-53	97	177
a/g:	-2424	-16288	1428	-59	56	167
a/g:	-2528	-16144	1640	-45	31	107
a/g:	-2540	-16152	1616	-71	-40	66
a/g:	-2484	-16352	1488	-75	-66	37
a/g:	-2236	-16400	1544	-53	19	57
a/g:	-2224	-16220	1424	-26	69	55
a/g:	-2264	-16236	1552	-25	31	31
a/g:	-2352	-16324	1572	-29	0	40
a/g:	-2300	-16328	1504	-4	-3	42
a/g:	-2404	-16164	1660	-4	-23	41
a/g:	-2472	-16252	1620	-21	-29	18
a/g:	-2404	-16296	1688	-57	-93	18
a/g:	-2472	-16180	1472	-59	-160	-6
a/g:	-2316	-16316	1624	-32	-120	11
a/g:	-2332	-16252	1588	-40	-70	5
a/g:	-2324	-16384	1564	-35	89	-17
a/g:	-2292	-16236	1720	-36	98	-17
a/g:	-2348	-16208	1660	-24	71	-24
a/g:	-2380	-16240	1556	-32	36	-12
a/g:	-2432	-16260	1608	-74	-15	-3
a/g:	-2360	-16152	1788	-68	-43	-12
a/g:	-2376	-16204	1628	-80	-6	-13
a/g:	-2344	-16344	1520	-77	-8	-13
a/g:	-2404	-16324	1596	-96	-74	-15
a/g:	-2292	-16244	1592	-109	-152	-33
a/g:	-2168	-16352	1544	-90	-115	-23
a/g:	-2364	-16212	1556	-111	7	-8
a/g:	-2296	-16288	1720	-105	31	2
a/g:	-2320	-16232	1520	-90	-4	3
a/g:	-2424	-16272	1668	-98	-12	-16
a/g:	-2516	-16296	1708	-126	-53	-48
a/g:	-2368	-16272	1704	-157	-85	-61
a/g:	-2312	-16296	1796	-169	-95	-71
a/g:	-2296	-16300	1568	-170	-39	-73
a/g:	-2216	-16276	1888	-178	-18	-66
a/g:	-2264	-16396	1492	-149	78	-50
a/g:	-2288	-16256	1572	-140	129	-36
a/g:	-2328	-16312	1564	-140	60	-37
a/g:	-2156	-16224	1596	-116	13	-19
a/g:	-2336	-16208	1720	-89	23	-40
a/g:	-2328	-16328	1776	-87	32	-14
a/g:	-2320	-16248	1564	-100	-13	-51
a/g:	-2472	-16200	1664	-133	-19	-49
a/g:	-2288	-16204	1644	-161	-54	-90
a/g:	-2324	-16204	1600	-147	9	-54
a/g:	-2252	-16388	1420	-134	86	-66
a/g:	-2344	-16212	1496	-144	78	-66
a/g:	-2316	-16232	1704	-153	47	-73
a/g:	-2332	-16096	1696	-146	-80	-52
a/g:	-2328	-16280	1612	-187	-117	-70
a/g:	-2296	-16288	1536	-175	-72	-50
a/g:	-2392	-16224	1620	-157	-114	-76
a/g:	-2248	-16296	1580	-145	-154	-64
a/g:	-2312	-16352	1552	-144	-100	-30
a/g:	-2400	-16248	1824	-117	-132	-14
a/g:	-2352	-16200	1868	-147	-110	-22
a/g:	-2352	-16248	1672	-159	-53	-19
a/g:	-2272	-16348	1616	-155	28	-2
a/g:	-2512	-16324	1652	-184	67	-4
a/g:	-2456	-16300	1736	-201	9	-1
a/g:	-2380	-16212	1624	-190	-6	-6
a/g:	-2348	-16204	1672	-194	-56	-11
a/g:	-2368	-16264	1572	-171	-99	-21
a/g:	-2360	-16312	1568	-145	-72	15
a/g:	-2228	-16244	1564	-99	-45	28
a/g:	-2376	-16340	1680	-86	54	46
a/g:	-2460	-16212	1708	-108	19	58
a/g:	-2396	-16444	1676	-123	-26	64
a/g:	-2324	-16208	1684	-163	-66	69
a/g:	-2328	-16240	1736	-161	-160	78
a/g:	-2300	-16228	1608	-197	-136	86
a/g:	-2352	-16216	1508	-179	-120	84
a/g:	-2480	-16248	1416	-164	-88	74
a/g:	-2348	-16340	1476	-142	-61	61
a/g:	-2420	-16264	1556	-156	-15	58
a/g:	-2508	-16188	1768	-165	17	41
a/g:	-2500	-16336	1556	-175	-7	17
a/g:	-2480	-16280	1516	-117	3	8
a/g:	-2392	-16192	1588	-147	-4	-6
a/g:	-2384	-16328	1528	-124	0	20
a/g:	-2428	-16248	1584	-87	-42	31
a/g:	-2416	-16224	1464	-82	-61	41
a/g:	-2420	-16276	1632	-104	-46	35
a/g:	-2380	-16324	1748	-105	-74	42
a/g:	-2488	-16272	1688	-128	-60	20
a/g:	-2364	-16352	1480	-128	-40	28
a/g:	-2476	-16264	1572	-112	-48	6
a/g:	-2332	-16204	1468	-97	-10	20
a/g:	-2408	-16248	1472	-75	-3	12
a/g:	-2352	-16224	1616	-52	2	30
a/g:	-2396	-16296	1692	-30	-3	21
a/g:	-2424	-16196	1752	-34	-15	36
a/g:	-2408	-16376	1420	-47	-60	38
a/g:	-2304	-16292	1596	-44	-88	44
a/g:	-2220	-16060	1380	-56	-12	83
a/g:	-2220	-16316	1512	-5	-11	113
a/g:	-2364	-16096	1476	33	29	141
a/g:	-2464	-16344	1636	-7	-2	131
a/g:	-2448	-16068	1564	-26	-65	146
a/g:	-2416	-16316	1832	-35	-52	126
a/g:	-2412	-16236	1600	-64	19	140
a/g:	-2520	-16248	1820	-68	42	130
a/g:	-2456	-16368	1768	-84	-32	98
a/g:	-2552	-16216	1552	-57	-84	85
a/g:	-2456	-16204	1600	-66	-103	103
a/g:	-2492	-16240	1744	-97	-122	109
a/g:	-2428	-16228	1776	-94	-140	132
a/g:	-2472	-16176	1640	-124	-124	149
a/g:	-2480	-16308	1668	-144	-35	115
a/g:	-2584	-16316	1796	-168	-37	93
a/g:	-2524	-16316	1680	-178	18	71
a/g:	-2464	-16224	1496	-150	-43	100
a/g:	-2664	-16044	2260	-271	-113	100
a/g:	-2720	-16312	1836	-317	-155	25
a/g:	-2444	-16228	1536	-362	-220	-6
a/g:	-2440	-16252	1508	-324	-172	7
a/g:	-2316	-16192	1668	-334	-8	17
a/g:	-2412	-16224	2056	-395	10	51
a/g:	-2720	-16244	1504	-434	-68	9
a/g:	-2640	-16108	1592	-501	-130	9
a/g:	-2232	-16240	2020	-482	-146	-9
a/g:	-2408	-16232	1396	-432	-11	37
a/g:	-2040	-16092	1160	-283	23	123
a/g:	-2392	-16212	1524	-255	140	181
a/g:	-2384	-16196	1572	-180	95	186
a/g:	-2432	-16232	1452	-178	72	233
a/g:	-2552	-16140	1464	-142	16	237
a/g:	-2568	-16276	1560	-113	-87	195
a/g:	-2544	-16224	1564	-103	-166	189
a/g:	-2624	-16204	1704	-93	-164	171
a/g:	-2648	-16232	1532	-70	-165	156
a/g:	-2640	-16208	1436	-47	-179	141
a/g:	-2600	-16316	1560	-50	-189	140
a/g:	-2508	-16212	1524	-39	-155	142
a/g:	-2492	-16220	1656	-32	-104	118
a/g:	-2496	-16376	1768	-23	-175	158
a/g:	-2580	-16228	1580	-20	-105	148
a/g:	-2664	-16252	1700	-50	-114	151
a/g:	-2624	-16192	1872	-102	-85	119
a/g:	-2744	-16176	1724	-146	-133	85
a/g:	-2632	-16180	1752	-182	-157	47
a/g:	-2644	-16268	1616	-197	-107	60
a/g:	-2632	-16252	1392	-175	-67	51
a/g:	-2444	-16236	1592	-145	12	38
a/g:	-2684	-16324	1572	-146	27	49
a/g:	-2604	-16212	1460	-132	69	10
a/g:	-2648	-16272	1440	-132	29	19
a/g:	-2720	-16240	1632	-133	-39	-5
a/g:	-2696	-16184	1680	-124	-46	-30
a/g:	-2688	-16204	1644	-135	-45	-43
a/g:	-2704	-16296	1596	-149	-95	-71
a/g:	-2640	-16300	1772	-130	-112	-128
a/g:	-2612	-16264	1632	-162	-55	-130
a/g:	-2696	-16232	1556	-180	22	-132
a/g:	-2564	-16252	1592	-163	94	-135
a/g:	-2460	-16144	1488	-139	113	-111
a/g:	-2516	-16240	1572	-90	139	-125
a/g:	-2680	-16172	1700	-111	108	-103
a/g:	-2552	-16180	1432	-116	87	-132
a/g:	-2512	-16268	1480	-141	50	-114
a/g:	-2584	-16148	1588	-112	41	-105
a/g:	-2548	-16276	1444	-100	9	-108
a/g:	-2428	-16272	1476	-59	14	-81
a/g:	-2508	-16184	1536	-80	4	-88
a/g:	-2452	-16264	1720	-55	1	-82
a/g:	-2464	-16196	1596	-57	11	-67
a/g:	-2440	-16164	1496	-49	63	-52
a/g:	-2544	-16276	1632	-67	120	-43
a/g:	-2432	-16372	1580	-51	176	-25
a/g:	-2640	-16276	1492	-42	131	-14
a/g:	-2568	-16120	1636	-52	98	-41
a/g:	-2604	-16048	1648	-73	113	-43
a/g:	-2596	-16292	1712	-60	81	-67
a/g:	-2620	-16176	1664	-50	95	-45
a/g:	-2608	-16260	1688	-72	89	-76
a/g:	-2572	-16236	1676	-85	52	-101
a/g:	-2604	-16252	1520	-83	40	-89
a/g:	-2524	-16240	1676	-82	28	-113
a/g:	-2560	-16268	1616	-80	1	-121
a/g:	-2564	-16228	1572	-98	16	-131
a/g:	-2572	-16252	1728	-111	49	-133
a/g:	-2496	-16212	1660	-118	87	-105
a/g:	-2540	-16188	1776	-165	127	-101
a/g:	-2524	-16192	1724	-171	186	-90
a/g:	-2560	-16228	1752	-220	119	-105
a/g:	-2624	-16156	1708	-236	47	-127
a/g:	-2544	-16216	1616	-256	61	-135
a/g:	-2468	-16156	1636	-283	23	-117
a/g:	-2492	-16224	1628	-288	1	-140
a/g:	-2432	-16276	1752	-295	-8	-116
a/g:	-2572	-16264	1660	-321	82	-127
a/g:	-2636	-16276	1652	-310	124	-142
a/g:	-2572	-16296	1624	-312	189	-152
